order_id,product_name,category,region,quantity,price,discount_percent,final_price,total_revenue,payment_status,order_status
1851,Adidas Jacket,Fashion,South,2,4500,20,3600,7200,Success,Completed
1852,Adidas Jacket,Fashion,South,1,4500,40,2700,2700,Success,Completed
1853,Nike Shoes,Fashion,North,3,5000,40,3000,9000,Success,Completed
1854,iPhone 14,Electronics,West,1,80000,20,64000,64000,Success,Completed
1855,Dell Laptop,Electronics,South,2,65000,35,42250,84500,Failed,Failed
1856,Sony Headphones,Electronics,West,1,8000,20,6400,6400,Failed,Failed
1857,Apple Watch,Electronics,East,1,30000,20,24000,24000,Failed,Failed
1858,Sony Headphones,Electronics,West,3,8000,50,4000,12000,Success,Completed
1859,Office Chair,Furniture,East,1,7000,40,4200,4200,Success,Completed
1860,HP Printer,Electronics,South,1,12000,50,6000,6000,Failed,Failed
1861,HP Printer,Electronics,East,3,12000,35,7800,23400,Failed,Failed
1862,iPhone 14,Electronics,East,1,80000,40,48000,48000,Success,Completed
1863,iPhone 14,Electronics,West,2,80000,50,40000,80000,Failed,Failed
1864,HP Printer,Electronics,South,1,12000,20,9600,9600,Success,Completed
1865,Nike Shoes,Fashion,West,1,5000,20,4000,4000,Success,Completed
1866,Apple Watch,Electronics,South,1,30000,50,15000,15000,Success,Completed
1867,Samsung TV,Electronics,North,1,45000,20,36000,36000,Success,Completed
1868,Apple Watch,Electronics,East,1,30000,50,15000,15000,Failed,Failed
1869,Office Chair,Furniture,West,2,7000,50,3500,7000,Failed,Failed
1870,Wooden Table,Furniture,East,2,15000,30,10500,21000,Success,Completed
1871,Adidas Jacket,Fashion,West,1,4500,35,2925,2925,Failed,Failed
1872,Nike Shoes,Fashion,South,1,5000,30,3500,3500,Success,Completed
1873,Dell Laptop,Electronics,South,2,65000,35,42250,84500,Failed,Failed
1874,Wooden Table,Furniture,South,2,15000,30,10500,21000,Success,Completed
1875,Nike Shoes,Fashion,South,1,5000,50,2500,2500,Failed,Failed
1876,Wooden Table,Furniture,East,1,15000,50,7500,7500,Failed,Failed
1877,Adidas Jacket,Fashion,West,2,4500,25,3375,6750,Failed,Failed
1878,Dell Laptop,Electronics,East,3,65000,50,32500,97500,Failed,Failed
1879,iPhone 14,Electronics,South,3,80000,35,52000,156000,Success,Completed
1880,Office Chair,Furniture,East,2,7000,25,5250,10500,Failed,Failed
1881,Apple Watch,Electronics,South,1,30000,50,15000,15000,Failed,Failed
1882,Sony Headphones,Electronics,North,1,8000,20,6400,6400,Success,Completed
1883,Dell Laptop,Electronics,South,1,65000,50,32500,32500,Failed,Failed
1884,Office Chair,Furniture,North,3,7000,25,5250,15750,Failed,Failed
1885,Apple Watch,Electronics,South,3,30000,20,24000,72000,Failed,Failed
1886,Sony Headphones,Electronics,West,2,8000,35,5200,10400,Success,Completed
1887,HP Printer,Electronics,East,2,12000,40,7200,14400,Success,Completed
1888,Wooden Table,Furniture,East,2,15000,35,9750,19500,Success,Completed
1889,Wooden Table,Furniture,West,1,15000,30,10500,10500,Failed,Failed
1890,Samsung TV,Electronics,South,3,45000,30,31500,94500,Success,Completed
1891,Wooden Table,Furniture,North,1,15000,25,11250,11250,Failed,Failed
1892,Samsung TV,Electronics,East,2,45000,20,36000,72000,Failed,Failed
1893,Wooden Table,Furniture,South,1,15000,20,12000,12000,Failed,Failed
1894,Samsung TV,Electronics,West,1,45000,30,31500,31500,Success,Completed
1895,Office Chair,Furniture,East,2,7000,50,3500,7000,Failed,Failed
1896,Sony Headphones,Electronics,West,3,8000,25,6000,18000,Success,Completed
1897,Adidas Jacket,Fashion,South,3,4500,40,2700,8100,Failed,Failed
1898,Sony Headphones,Electronics,North,2,8000,30,5600,11200,Success,Completed
1899,Office Chair,Furniture,East,3,7000,40,4200,12600,Failed,Failed
1900,Nike Shoes,Fashion,South,2,5000,20,4000,8000,Success,Completed
1901,Office Chair,Furniture,East,3,7000,50,3500,10500,Failed,Failed
1902,Samsung TV,Electronics,East,2,45000,40,27000,54000,Success,Completed
1903,Adidas Jacket,Fashion,East,2,4500,30,3150,6300,Failed,Failed
1904,Dell Laptop,Electronics,East,2,65000,35,42250,84500,Success,Completed
1905,Nike Shoes,Fashion,North,3,5000,25,3750,11250,Success,Completed
1906,Wooden Table,Furniture,West,3,15000,35,9750,29250,Success,Completed
1907,Dell Laptop,Electronics,North,2,65000,25,48750,97500,Failed,Failed
1908,Dell Laptop,Electronics,West,1,65000,50,32500,32500,Failed,Failed
1909,Wooden Table,Furniture,South,1,15000,20,12000,12000,Failed,Failed
1910,Sony Headphones,Electronics,North,2,8000,25,6000,12000,Failed,Failed
1911,Sony Headphones,Electronics,North,3,8000,20,6400,19200,Failed,Failed
1912,Apple Watch,Electronics,South,1,30000,35,19500,19500,Success,Completed
1913,HP Printer,Electronics,West,1,12000,30,8400,8400,Success,Completed
1914,Apple Watch,Electronics,West,2,30000,40,18000,36000,Failed,Failed
1915,Adidas Jacket,Fashion,North,3,4500,40,2700,8100,Success,Completed
1916,Samsung TV,Electronics,South,3,45000,30,31500,94500,Failed,Failed
1917,Office Chair,Furniture,East,2,7000,40,4200,8400,Success,Completed
1918,Apple Watch,Electronics,South,1,30000,20,24000,24000,Failed,Failed
1919,Office Chair,Furniture,North,3,7000,25,5250,15750,Success,Completed
1920,Sony Headphones,Electronics,East,1,8000,35,5200,5200,Failed,Failed
1921,Sony Headphones,Electronics,West,3,8000,20,6400,19200,Success,Completed
1922,Dell Laptop,Electronics,North,1,65000,35,42250,42250,Failed,Failed
1923,Apple Watch,Electronics,East,2,30000,50,15000,30000,Failed,Failed
1924,Office Chair,Furniture,South,3,7000,50,3500,10500,Success,Completed
1925,Dell Laptop,Electronics,West,1,65000,50,32500,32500,Success,Completed
2809,Dell Laptop,Electronics,South,1,65000,25,48750,48750,Failed,Failed
2810,Apple Watch,Electronics,South,1,30000,20,24000,24000,Failed,Failed
2811,Wooden Table,Furniture,North,1,15000,20,12000,12000,Success,Completed
2812,Nike Shoes,Fashion,North,1,5000,40,3000,3000,Failed,Failed
2813,Wooden Table,Furniture,West,1,15000,20,12000,12000,Success,Completed
2814,Office Chair,Furniture,East,2,7000,30,4900,9800,Success,Completed
2815,Samsung TV,Electronics,North,1,45000,50,22500,22500,Failed,Failed
2816,Office Chair,Furniture,North,2,7000,35,4550,9100,Success,Completed
2817,HP Printer,Electronics,West,3,12000,20,9600,28800,Failed,Failed
2818,Nike Shoes,Fashion,South,2,5000,25,3750,7500,Failed,Failed
2819,Office Chair,Furniture,North,2,7000,20,5600,11200,Success,Completed
2820,Apple Watch,Electronics,North,1,30000,25,22500,22500,Failed,Failed
2821,HP Printer,Electronics,West,2,12000,50,6000,12000,Success,Completed
2822,Adidas Jacket,Fashion,North,2,4500,40,2700,5400,Failed,Failed
2823,Wooden Table,Furniture,North,1,15000,30,10500,10500,Success,Completed
2824,Samsung TV,Electronics,South,3,45000,20,36000,108000,Failed,Failed
2825,Wooden Table,Furniture,North,1,15000,50,7500,7500,Failed,Failed
2826,Sony Headphones,Electronics,East,2,8000,40,4800,9600,Failed,Failed
2827,Adidas Jacket,Fashion,East,1,4500,40,2700,2700,Failed,Failed
2828,HP Printer,Electronics,South,2,12000,25,9000,18000,Success,Completed
2829,Wooden Table,Furniture,East,1,15000,20,12000,12000,Failed,Failed
2830,Office Chair,Furniture,South,2,7000,35,4550,9100,Success,Completed
2831,Samsung TV,Electronics,South,2,45000,40,27000,54000,Failed,Failed
2832,Adidas Jacket,Fashion,East,3,4500,40,2700,8100,Success,Completed
2833,iPhone 14,Electronics,South,3,80000,35,52000,156000,Failed,Failed
2834,Apple Watch,Electronics,West,2,30000,20,24000,48000,Failed,Failed
2835,Apple Watch,Electronics,South,3,30000,30,21000,63000,Success,Completed
2836,Office Chair,Furniture,South,3,7000,25,5250,15750,Success,Completed
2837,Sony Headphones,Electronics,West,2,8000,30,5600,11200,Failed,Failed
2838,iPhone 14,Electronics,South,1,80000,20,64000,64000,Success,Completed
2839,Samsung TV,Electronics,West,3,45000,50,22500,67500,Failed,Failed
2840,Wooden Table,Furniture,East,3,15000,50,7500,22500,Success,Completed
2841,HP Printer,Electronics,East,1,12000,50,6000,6000,Success,Completed
2842,Adidas Jacket,Fashion,North,3,4500,25,3375,10125,Success,Completed
2843,Sony Headphones,Electronics,East,2,8000,50,4000,8000,Failed,Failed
2844,Nike Shoes,Fashion,North,2,5000,30,3500,7000,Failed,Failed
2845,Office Chair,Furniture,West,3,7000,40,4200,12600,Success,Completed
2846,Adidas Jacket,Fashion,East,2,4500,50,2250,4500,Failed,Failed
2847,Adidas Jacket,Fashion,West,1,4500,50,2250,2250,Failed,Failed
2848,Nike Shoes,Fashion,West,3,5000,25,3750,11250,Failed,Failed
2849,Samsung TV,Electronics,West,1,45000,30,31500,31500,Failed,Failed
2850,Samsung TV,Electronics,North,2,45000,50,22500,45000,Failed,Failed
2851,Sony Headphones,Electronics,West,3,8000,30,5600,16800,Success,Completed
2852,Nike Shoes,Fashion,North,1,5000,35,3250,3250,Success,Completed
2853,HP Printer,Electronics,North,1,12000,30,8400,8400,Success,Completed
2854,HP Printer,Electronics,South,2,12000,20,9600,19200,Success,Completed
2855,Samsung TV,Electronics,West,1,45000,25,33750,33750,Success,Completed
2856,iPhone 14,Electronics,South,3,80000,40,48000,144000,Failed,Failed
2857,Nike Shoes,Fashion,West,3,5000,25,3750,11250,Failed,Failed
2858,HP Printer,Electronics,North,2,12000,35,7800,15600,Success,Completed
2859,Adidas Jacket,Fashion,North,3,4500,50,2250,6750,Success,Completed
2860,HP Printer,Electronics,South,3,12000,25,9000,27000,Failed,Failed
2861,Apple Watch,Electronics,West,1,30000,40,18000,18000,Success,Completed
2862,Nike Shoes,Fashion,East,1,5000,30,3500,3500,Failed,Failed
2863,Apple Watch,Electronics,North,2,30000,25,22500,45000,Failed,Failed
2864,Dell Laptop,Electronics,East,2,65000,50,32500,65000,Success,Completed
2865,Samsung TV,Electronics,South,1,45000,50,22500,22500,Failed,Failed
2866,Sony Headphones,Electronics,North,1,8000,40,4800,4800,Success,Completed
2867,Office Chair,Furniture,West,3,7000,50,3500,10500,Success,Completed
2868,Nike Shoes,Fashion,West,1,5000,20,4000,4000,Success,Completed
2869,Office Chair,Furniture,South,1,7000,30,4900,4900,Success,Completed
2870,Samsung TV,Electronics,West,2,45000,35,29250,58500,Success,Completed
2871,Dell Laptop,Electronics,West,3,65000,25,48750,146250,Failed,Failed
2872,Adidas Jacket,Fashion,East,2,4500,50,2250,4500,Success,Completed
2873,Sony Headphones,Electronics,West,1,8000,35,5200,5200,Success,Completed
2874,Dell Laptop,Electronics,West,3,65000,30,45500,136500,Failed,Failed
2875,Samsung TV,Electronics,South,2,45000,35,29250,58500,Failed,Failed
2876,Wooden Table,Furniture,South,3,15000,25,11250,33750,Success,Completed
2877,Sony Headphones,Electronics,West,3,8000,35,5200,15600,Failed,Failed
2878,Dell Laptop,Electronics,West,3,65000,40,39000,117000,Success,Completed
2879,iPhone 14,Electronics,West,3,80000,30,56000,168000,Success,Completed
2880,Sony Headphones,Electronics,East,2,8000,35,5200,10400,Success,Completed
2881,Samsung TV,Electronics,East,2,45000,50,22500,45000,Success,Completed
2882,Wooden Table,Furniture,North,3,15000,20,12000,36000,Success,Completed
2883,Adidas Jacket,Fashion,South,2,4500,25,3375,6750,Failed,Failed
2884,Sony Headphones,Electronics,North,3,8000,25,6000,18000,Failed,Failed
2885,Office Chair,Furniture,North,3,7000,30,4900,14700,Failed,Failed
2886,Wooden Table,Furniture,East,2,15000,50,7500,15000,Failed,Failed
2887,iPhone 14,Electronics,South,1,80000,30,56000,56000,Failed,Failed
2888,Samsung TV,Electronics,West,1,45000,25,33750,33750,Success,Completed
2889,Wooden Table,Furniture,North,3,15000,50,7500,22500,Success,Completed
2890,Wooden Table,Furniture,East,3,15000,50,7500,22500,Failed,Failed
2891,Wooden Table,Furniture,South,3,15000,35,9750,29250,Failed,Failed
2892,Sony Headphones,Electronics,South,2,8000,35,5200,10400,Success,Completed
2893,Apple Watch,Electronics,South,1,30000,25,22500,22500,Failed,Failed
2894,Office Chair,Furniture,South,3,7000,30,4900,14700,Failed,Failed
2895,Dell Laptop,Electronics,East,2,65000,30,45500,91000,Success,Completed
2896,Dell Laptop,Electronics,North,3,65000,40,39000,117000,Success,Completed
2897,Dell Laptop,Electronics,North,3,65000,35,42250,126750,Success,Completed
2898,Adidas Jacket,Fashion,North,3,4500,35,2925,8775,Failed,Failed
2899,Wooden Table,Furniture,East,2,15000,40,9000,18000,Failed,Failed
2900,Adidas Jacket,Fashion,South,2,4500,25,3375,6750,Success,Completed
2901,Apple Watch,Electronics,East,3,30000,35,19500,58500,Success,Completed
2902,Wooden Table,Furniture,South,2,15000,35,9750,19500,Failed,Failed
2903,Nike Shoes,Fashion,West,2,5000,40,3000,6000,Success,Completed
2904,Sony Headphones,Electronics,North,3,8000,25,6000,18000,Success,Completed
2905,Office Chair,Furniture,South,3,7000,50,3500,10500,Failed,Failed
2906,iPhone 14,Electronics,West,2,80000,40,48000,96000,Success,Completed
2907,Sony Headphones,Electronics,North,2,8000,35,5200,10400,Success,Completed
2908,Samsung TV,Electronics,West,3,45000,20,36000,108000,Success,Completed
2909,Sony Headphones,Electronics,South,1,8000,20,6400,6400,Success,Completed
2910,Samsung TV,Electronics,West,2,45000,50,22500,45000,Success,Completed
2911,iPhone 14,Electronics,West,1,80000,50,40000,40000,Success,Completed
2912,Apple Watch,Electronics,North,1,30000,35,19500,19500,Failed,Failed
2913,Apple Watch,Electronics,South,3,30000,30,21000,63000,Failed,Failed
2914,iPhone 14,Electronics,West,3,80000,40,48000,144000,Success,Completed
2915,Office Chair,Furniture,East,2,7000,40,4200,8400,Failed,Failed
2916,Adidas Jacket,Fashion,East,1,4500,25,3375,3375,Success,Completed
2917,Dell Laptop,Electronics,West,1,65000,25,48750,48750,Failed,Failed
2918,Sony Headphones,Electronics,South,1,8000,25,6000,6000,Success,Completed
2919,Samsung TV,Electronics,West,2,45000,40,27000,54000,Success,Completed
2920,Office Chair,Furniture,East,3,7000,40,4200,12600,Success,Completed
2921,Office Chair,Furniture,North,2,7000,40,4200,8400,Failed,Failed
2922,HP Printer,Electronics,East,2,12000,25,9000,18000,Failed,Failed
2923,Adidas Jacket,Fashion,East,2,4500,50,2250,4500,Failed,Failed
2924,Apple Watch,Electronics,South,1,30000,35,19500,19500,Failed,Failed
2925,Office Chair,Furniture,North,1,7000,20,5600,5600,Success,Completed
2926,HP Printer,Electronics,West,2,12000,35,7800,15600,Success,Completed
2927,Apple Watch,Electronics,North,1,30000,30,21000,21000,Success,Completed
2928,Sony Headphones,Electronics,East,2,8000,50,4000,8000,Failed,Failed
2929,Samsung TV,Electronics,East,2,45000,30,31500,63000,Failed,Failed
2930,Apple Watch,Electronics,South,2,30000,35,19500,39000,Success,Completed
2931,iPhone 14,Electronics,East,2,80000,25,60000,120000,Failed,Failed
2932,Adidas Jacket,Fashion,South,1,4500,30,3150,3150,Success,Completed
2933,Adidas Jacket,Fashion,North,3,4500,30,3150,9450,Failed,Failed
2934,Apple Watch,Electronics,North,2,30000,30,21000,42000,Failed,Failed
2935,Sony Headphones,Electronics,West,1,8000,35,5200,5200,Failed,Failed
2936,Samsung TV,Electronics,East,1,45000,20,36000,36000,Success,Completed
2937,Nike Shoes,Fashion,South,1,5000,25,3750,3750,Success,Completed
2938,Nike Shoes,Fashion,East,3,5000,40,3000,9000,Failed,Failed
2939,Apple Watch,Electronics,West,3,30000,40,18000,54000,Success,Completed
2940,Office Chair,Furniture,North,2,7000,30,4900,9800,Success,Completed
2941,HP Printer,Electronics,East,3,12000,50,6000,18000,Success,Completed
2942,Office Chair,Furniture,West,3,7000,20,5600,16800,Failed,Failed
2943,HP Printer,Electronics,South,3,12000,35,7800,23400,Success,Completed
2944,Adidas Jacket,Fashion,South,2,4500,30,3150,6300,Failed,Failed
2945,Sony Headphones,Electronics,South,1,8000,30,5600,5600,Success,Completed
2946,iPhone 14,Electronics,East,1,80000,35,52000,52000,Success,Completed
2947,iPhone 14,Electronics,South,2,80000,30,56000,112000,Success,Completed
2948,Dell Laptop,Electronics,East,2,65000,20,52000,104000,Success,Completed
2949,iPhone 14,Electronics,East,1,80000,20,64000,64000,Failed,Failed
2950,iPhone 14,Electronics,South,2,80000,40,48000,96000,Failed,Failed
2951,Office Chair,Furniture,North,2,7000,50,3500,7000,Failed,Failed
2952,Wooden Table,Furniture,East,2,15000,30,10500,21000,Failed,Failed
2953,Samsung TV,Electronics,South,3,45000,35,29250,87750,Failed,Failed
2954,HP Printer,Electronics,North,2,12000,30,8400,16800,Failed,Failed
2955,Apple Watch,Electronics,North,3,30000,35,19500,58500,Success,Completed
2956,Sony Headphones,Electronics,North,2,8000,25,6000,12000,Success,Completed
2957,Apple Watch,Electronics,North,2,30000,25,22500,45000,Failed,Failed
2958,Office Chair,Furniture,East,3,7000,35,4550,13650,Failed,Failed
2959,iPhone 14,Electronics,North,1,80000,50,40000,40000,Success,Completed
2960,Nike Shoes,Fashion,East,1,5000,25,3750,3750,Failed,Failed
2961,Apple Watch,Electronics,East,3,30000,35,19500,58500,Success,Completed
2962,Nike Shoes,Fashion,South,2,5000,35,3250,6500,Success,Completed
2963,Adidas Jacket,Fashion,West,2,4500,50,2250,4500,Success,Completed
2964,Nike Shoes,Fashion,East,2,5000,20,4000,8000,Failed,Failed
2965,Sony Headphones,Electronics,North,3,8000,25,6000,18000,Failed,Failed
2966,Dell Laptop,Electronics,East,3,65000,50,32500,97500,Success,Completed
2967,Dell Laptop,Electronics,West,2,65000,40,39000,78000,Success,Completed
2968,Sony Headphones,Electronics,West,2,8000,50,4000,8000,Failed,Failed
2969,Samsung TV,Electronics,East,1,45000,50,22500,22500,Failed,Failed
2970,Office Chair,Furniture,South,3,7000,25,5250,15750,Success,Completed
2971,Samsung TV,Electronics,West,2,45000,30,31500,63000,Success,Completed
2972,Dell Laptop,Electronics,South,3,65000,30,45500,136500,Failed,Failed
2973,Dell Laptop,Electronics,South,1,65000,20,52000,52000,Failed,Failed
2974,HP Printer,Electronics,East,3,12000,50,6000,18000,Success,Completed
2975,Office Chair,Furniture,West,3,7000,25,5250,15750,Success,Completed
2976,Nike Shoes,Fashion,West,3,5000,35,3250,9750,Success,Completed
2977,Dell Laptop,Electronics,South,2,65000,50,32500,65000,Success,Completed
2978,Apple Watch,Electronics,West,3,30000,20,24000,72000,Success,Completed
2979,Adidas Jacket,Fashion,East,2,4500,30,3150,6300,Failed,Failed
2980,Apple Watch,Electronics,West,1,30000,50,15000,15000,Failed,Failed
2981,Sony Headphones,Electronics,North,2,8000,50,4000,8000,Failed,Failed
2982,Adidas Jacket,Fashion,West,2,4500,20,3600,7200,Success,Completed
2983,iPhone 14,Electronics,East,3,80000,40,48000,144000,Failed,Failed
2984,Adidas Jacket,Fashion,West,1,4500,35,2925,2925,Failed,Failed
2985,Nike Shoes,Fashion,South,1,5000,35,3250,3250,Success,Completed
2986,Wooden Table,Furniture,South,1,15000,20,12000,12000,Success,Completed
